a,0.009641241282224655,-0.9122149348258972,-0.40959855914115906,39.47325134277344,141.04010009765625,102.87519073486328,2.283259391784668,163.1436767578125,77.62822723388672,-4.707037448883057,172.8875732421875,45.584877014160156,-13.087252616882324,180.88623046875,25.156312942504883,13.086945533752441,180.88294982910156,34.68721389770508,12.202873229980469,142.9296417236328,14.258026123046875,19.396745681762695,120.82325744628906,21.17334747314453,25.961456298828125,108.69131469726562,31.35498809814453,34.31736373901367,185.5310516357422,30.12691879272461,27.528682708740234,141.43162536621094,11.456915855407715,30.961212158203125,115.51390838623047,22.890840530395508,35.07073974609375,102.43394470214844,35.837589263916016,57.17999267578125,185.60006713867188,30.511377334594727,49.0562858581543,144.42002868652344,14.752521514892578,50.602725982666016,127.8222885131836,36.997840881347656,53.48525619506836,126.11157989501953,55.44454574584961,78.09727478027344,180.7421417236328,31.23931312561035,66.50918579101562,150.06443786621094,17.69121742248535,64.07086944580078,138.3343048095703,33.23670959472656,64.98150634765625,136.1377410888672,50.36903762817383,0.0,0.0,0.0,0.7424538731575012,-0.44127157330513,0.5040255188941956,0.20431222021579742,-0.2847943603992462,0.936562180519104,0.3568367063999176,-0.34058964252471924,0.8698657155036926,0.4212210774421692,-0.22718705236911774,0.8780425786972046,0.020506726577878,0.880355715751648,0.4738704562187195,-0.29660332202911377,0.9114460945129395,-0.28511863946914673,-0.38289734721183777,0.7076151967048645,-0.5938606262207031,0.29342153668403625,-0.24874836206436157,0.9230536222457886,0.14035625755786896,0.9117574095726013,0.3860030472278595,-0.12029200047254562,0.9082788825035095,-0.40069857239723206,-0.2179294377565384,0.6936342716217041,-0.6865698099136353,0.1462777554988861,-0.2639239430427551,0.9533871412277222,0.18119323253631592,0.9184901118278503,0.3514895439147949,-0.05563127249479294,0.5970832109451294,-0.8002479076385498,-0.15374502539634705,0.09124377369880676,-0.9838887453079224,0.007996765896677971,-0.310661256313324,0.9504871368408203,0.32659271359443665,0.8646045923233032,0.3818325400352478,0.12423523515462875,0.5976648330688477,-0.7920621037483215,-0.052648454904556274,0.1269942969083786,-0.9905052185058594,
b,-0.2324165403842926,-0.9577897787094116,-0.16917815804481506,34.572288513183594,153.23806762695312,123.72954559326172,3.291032314300537,154.3238525390625,84.62229919433594,3.1198902130126953,143.57862854003906,52.140071868896484,13.38935375213623,132.8777313232422,33.931236267089844,9.958246231079102,181.40309143066406,49.33753204345703,5.496061325073242,201.2671661376953,11.336284637451172,2.659532308578491,211.1514892578125,-10.63005256652832,0.45108872652053833,217.28684997558594,-26.4864501953125,31.04947853088379,179.7399139404297,42.59027099609375,27.364032745361328,199.4963836669922,-1.4042009115219116,24.481313705444336,209.5194091796875,-27.964962005615234,22.16073989868164,215.14439392089844,-45.81338882446289,53.28928756713867,174.50497436523438,41.67448043823242,46.76043701171875,193.74691772460938,1.7088319063186646,41.656829833984375,203.79750061035156,-23.701196670532227,37.597320556640625,209.40573120117188,-41.124874114990234,72.62005615234375,165.15525817871094,42.42693328857422,68.14097595214844,180.7989959716797,10.89650821685791,64.4009017944336,187.81101989746094,-7.049159049987793,60.167640686035156,192.67172241210938,-23.099824905395508,0.0,0.0,0.0,0.6244930028915405,-0.021676402539014816,0.7807295918464661,0.005002136342227459,0.31406107544898987,0.9493895769119263,-0.4372825026512146,0.4556533098220825,0.7753477096557617,0.45746517181396484,-0.11194849014282227,0.8821525573730469,0.1035037487745285,-0.4607622027397156,0.8814676403999329,0.11695007234811783,-0.4075305759906769,0.9056719541549683,0.1288110464811325,-0.35785484313964844,0.9248500466346741,0.33383697271347046,-0.09183930605649948,0.9381462335586548,0.07619675248861313,-0.4084658622741699,0.9095876216888428,0.10102404654026031,-0.3512539863586426,0.9308140873908997,0.12306072562932968,-0.29829463362693787,0.946507453918457,0.1911814957857132,-0.064515121281147,0.979432225227356,0.1456211805343628,-0.42917728424072266,0.8914042115211487,0.18359598517417908,-0.36155733466148376,0.9140945076942444,0.21652136743068695,-0.2991252541542053,0.9293237924575806,0.04664001986384392,-0.0767221674323082,0.99596107006073,0.12623606622219086,-0.4408949911594391,0.888637125492096,0.1905614584684372,-0.35727137327194214,0.9143542051315308,0.2447458803653717,-0.281021386384964,0.9279689192771912,
c,-0.04810471832752228,-0.976698100566864,-0.20915715396404266,50.982444763183594,160.8326873779297,124.05970764160156,15.772974967956543,144.0872802734375,92.61200714111328,-10.098394393920898,133.416015625,72.9300308227539,-10.204859733581543,123.30532836914062,51.73344421386719,16.88823127746582,186.6856231689453,52.62791061401367,5.365612983703613,204.91717529296875,15.299283027648926,0.241911381483078,192.8787078857422,-5.123461723327637,0.17866986989974976,176.07716369628906,-8.536617279052734,37.450645446777344,189.57765197753906,44.75676345825195,22.660900115966797,186.67413330078125,-1.2024290561676025,14.021903038024902,168.82821655273438,-21.724031448364258,9.843132972717285,151.65882873535156,-28.307498931884766,60.19133377075195,188.95162963867188,42.449893951416016,44.55850601196289,188.61097717285156,0.4304906725883484,33.86204147338867,172.89105224609375,-19.847585678100586,27.913089752197266,156.61489868164062,-27.003929138183594,80.9990005493164,183.6429443359375,41.728271484375,66.98619079589844,184.3659210205078,9.138778686523438,57.244712829589844,174.72598266601562,-4.910379886627197,49.11455154418945,161.19552612304688,-11.981297492980957,0.0,0.0,0.0,0.7029150128364563,0.33430206775665283,0.6278157830238342,0.7561677694320679,0.31189948320388794,0.5752643346786499,0.004533385392278433,0.43052172660827637,0.9025688171386719,0.5224042534828186,-0.05605795234441757,0.8508532643318176,0.2672758996486664,-0.4228947162628174,0.86586594581604,0.2112502008676529,0.49634596705436707,0.8420296907424927,0.003688661614432931,0.9799767136573792,0.19907771050930023,0.40080881118774414,-0.06358160823583603,0.9139527678489685,0.3057785928249359,0.060030367225408554,0.9502081871032715,0.3027511239051819,0.625404953956604,0.7191735506057739,0.22160136699676514,0.9104975461959839,0.34912315011024475,0.25829166173934937,-0.06722109764814377,0.9637254476547241,0.3486786484718323,0.007598001044243574,0.9372116327285767,0.3847920894622803,0.5655049085617065,0.7294787168502808,0.3172982335090637,0.868118405342102,0.3816966712474823,0.12026827782392502,-0.10885792225599289,0.9867551326751709,0.39492976665496826,-0.020375998690724373,0.9184853434562683,0.49634045362472534,0.4911668598651886,0.7158221006393433,0.4700452387332916,0.7822632789611816,0.40880507230758667,
d,-0.2602277100086212,-0.9503329992294312,-0.17072990536689758,50.976776123046875,176.75291442871094,139.14976501464844,29.053075790405273,159.92660522460938,97.37298583984375,12.865036010742188,148.93402099609375,69.30709075927734,3.2014923095703125,140.80393981933594,49.50682830810547,24.087553024291992,206.3594512939453,66.11749267578125,14.247342109680176,230.199462890625,31.571706771850586,7.3420257568359375,239.8175811767578,10.403946876525879,1.7064262628555298,243.9320068359375,-5.256727695465088,44.85433578491211,204.31842041015625,58.520999908447266,21.648422241210938,174.18600463867188,28.638931274414062,11.20150089263916,147.66600036621094,27.298797607421875,7.0640974044799805,130.2508544921875,33.23061752319336,66.91838836669922,198.61013793945312,56.66481399536133,49.134281158447266,171.37576293945312,25.80795669555664,37.049888610839844,146.76535034179688,21.222579956054688,29.872514724731445,129.8118133544922,24.769330978393555,86.0501937866211,188.8314971923828,56.54389953613281,71.3565902709961,169.29632568359375,30.825586318969727,60.36693572998047,153.49795532226562,26.97298812866211,50.85537338256836,139.34378051757812,29.864397048950195,0.0,0.0,0.0,0.43768054246902466,0.335917204618454,0.8340235948562622,0.473143607378006,0.3212909698486328,0.8203092217445374,0.41148194670677185,0.3461858034133911,0.8431121110916138,0.4892329275608063,-0.13273215293884277,0.8619937300682068,0.2282511442899704,-0.5529870986938477,0.8013156056404114,0.28470614552497864,-0.39655494689941406,0.8727465271949768,0.32870545983314514,-0.2399805337190628,0.9134342074394226,0.3683854639530182,-0.11061304062604904,0.9230692386627197,0.47978320717811584,0.6229889392852783,0.617812991142273,0.36610934138298035,0.9293859004974365,0.04696459695696831,0.21940775215625763,0.9235303997993469,-0.3145661950111389,0.2281121164560318,-0.08068493008613586,0.9702860116958618,0.39666134119033813,0.6074425578117371,0.688239336013794,0.4347211420536041,0.8853293061256409,0.16495327651500702,0.3828182816505432,0.9042477011680603,-0.1891724169254303,0.08409702777862549,-0.0899304449558258,0.9923911690711975,0.41411688923835754,0.5505691170692444,0.7248315811157227,0.5599367022514343,0.804946780204773,0.19629471004009247,0.5499109029769897,0.8183234930038452,-0.16716676950454712,
e,-0.2277975082397461,-0.8835660219192505,-0.40916907787323,41.524539947509766,162.14918518066406,125.4443359375,5.082851409912109,159.93284606933594,91.14908599853516,-8.740373611450195,154.83689880371094,60.269744873046875,7.065232753753662,148.4133758544922,44.13116455078125,16.537933349609375,208.33023071289062,60.82026290893555,6.799219608306885,232.53225708007812,26.498159408569336,0.8265976905822754,213.7131805419922,12.411425590515137,3.074127674102783,199.72723388671875,22.069936752319336,37.61748504638672,208.58108520507812,53.84019470214844,31.860570907592773,233.9232940673828,13.047483444213867,21.307567596435547,212.32276916503906,-2.3244669437408447,20.754575729370117,197.27061462402344,9.020957946777344,59.88212966918945,203.8890838623047,51.57674789428711,56.698978424072266,220.6255645751953,10.105203628540039,45.43544006347656,199.37222290039062,-3.8288729190826416,41.949546813964844,184.0158233642578,6.346883296966553,79.2647705078125,194.774658203125,49.873046875,83.03668212890625,209.052490234375,17.610483169555664,73.37332153320312,196.51463317871094,6.00767707824707,66.20230102539062,182.9695281982422,14.025001525878906,0.0,0.0,0.0,0.7275148034095764,0.04424656555056572,0.684663712978363,0.4040248990058899,0.14894422888755798,0.9025406837463379,-0.6730163097381592,0.2735191285610199,0.6871945858001709,0.4606929421424866,-0.33205559849739075,0.8231045007705688,0.22589680552482605,-0.5613842010498047,0.7961270809173584,0.24625109136104584,0.7759101986885071,0.5807957649230957,-0.13109087944030762,0.8157533407211304,-0.5633485317230225,0.3371270000934601,-0.3277372419834137,0.8825721740722656,0.11902443319559097,-0.5239511728286743,0.843390941619873,0.3698268234729767,0.7569839358329773,0.5387054085731506,0.029325328767299652,0.7982203960418701,-0.6016513705253601,0.19445151090621948,-0.3127812445163727,0.9297077059745789,0.07099783420562744,-0.3732948303222656,0.9249920845031738,0.4051920175552368,0.7645629644393921,0.5012613534927368,0.18592646718025208,0.8190615177154541,-0.5427424907684326,0.0500275157392025,-0.3296815752983093,0.9427658319473267,-0.1063055768609047,-0.4023989140987396,0.909271240234375,0.49236032366752625,0.6388195157051086,0.5911775231361389,0.41459235548973083,0.7831099033355713,-0.46352142095565796,
f,0.057415641844272614,-0.9600239992141724,-0.2739660143852234,44.484962463378906,158.35296630859375,122.552490234375,11.968954086303711,156.24945068359375,84.50833892822266,-2.6592013835906982,152.9049530029297,53.7607307434082,-2.72932505607605,148.84573364257812,30.629575729370117,12.345633506774902,185.92196655273438,50.8565673828125,-4.465743541717529,165.2980194091797,16.93581771850586,2.5711755752563477,142.27078247070312,19.85025405883789,12.010186195373535,134.99351501464844,32.174686431884766,32.96676254272461,191.21519470214844,44.54130554199219,26.955978393554688,217.7366943359375,4.5426177978515625,22.599180221557617,223.49609375,-23.06340789794922,19.584257125854492,220.73960876464844,-41.47275161743164,55.75998306274414,192.82318115234375,43.68348693847656,54.4721794128418,219.7353973388672,7.8476691246032715,52.376251220703125,228.05731201171875,-18.59251594543457,50.286380767822266,227.74871826171875,-37.22188949584961,76.98458099365234,189.49282836914062,43.9786376953125,82.21073913574219,211.2434539794922,16.436769485473633,83.40995788574219,217.7427978515625,-2.043597936630249,82.95109558105469,218.276611328125,-19.325820922851562,0.0,0.0,0.0,0.6491433382034302,0.041994184255599976,0.7595061659812927,0.42755135893821716,0.0977528914809227,0.8986902832984924,0.0029859263449907303,0.1728450506925583,0.9849445223808289,0.47442561388015747,-0.06758110225200653,0.8776975870132446,0.3899526000022888,0.47838807106018066,0.7868174314498901,-0.290132075548172,0.9494126439094543,-0.12016216665506363,-0.5505455732345581,0.424458384513855,-0.7188424468040466,0.35059842467308044,-0.09052331745624542,0.9321407675743103,0.12427321076393127,-0.5483331084251404,0.8269745111465454,0.15268272161483765,-0.2018364667892456,0.9674450755119324,0.15988227725028992,0.1461772322654724,0.9762530326843262,0.2063947319984436,-0.11057977378368378,0.9722002744674683,0.028723498806357384,-0.6002569198608398,0.79929119348526,0.07539843767881393,-0.2993706464767456,0.9511530995368958,0.11146707087755203,0.01645941287279129,0.9936317801475525,0.07184422016143799,-0.16610608994960785,0.9834872484207153,-0.14729130268096924,-0.6130082011222839,0.7762255668640137,-0.06110169366002083,-0.331149697303772,0.9415978193283081,0.026529118418693542,-0.030862420797348022,0.9991714954376221,
g,-0.8891627192497253,-0.29419487714767456,0.3504839837551117,70.53888702392578,222.17648315429688,105.64875030517578,41.19738006591797,216.908935546875,65.39453125,22.356245040893555,198.8173370361328,43.297264099121094,9.373509407043457,186.60379028320312,28.006391525268555,56.7715950012207,199.2972412109375,26.779911041259766,22.361825942993164,182.5528106689453,6.925973892211914,1.949304461479187,173.0350341796875,-2.0744011402130127,-12.888923645019531,166.29806518554688,-7.402189254760742,67.28182220458984,180.25997924804688,31.279815673828125,21.761186599731445,172.27064514160156,45.54364013671875,25.342294692993164,181.54937744140625,72.28921508789062,38.02689743041992,188.72409057617188,84.25650787353516,77.3792724609375,163.05487060546875,42.454715728759766,35.25603485107422,150.35202026367188,33.82905960083008,8.304010391235352,146.56393432617188,39.48320388793945,-8.75202751159668,145.7855682373047,47.22930908203125,83.04225158691406,147.4351806640625,56.07888412475586,51.243045806884766,132.39710998535156,51.428810119628906,31.915441513061523,130.436279296875,54.222103118896484,15.410139083862305,132.00857543945312,59.148929595947266,0.0,0.0,0.0,0.5857681632041931,0.10516030341386795,0.8036274313926697,0.5506883263587952,0.5287808775901794,0.6458584666252136,0.552815854549408,0.5200631022453308,0.6510982513427734,0.4306032955646515,0.2394743263721466,0.8701912760734558,0.7981606125831604,0.38839974999427795,0.46052709221839905,0.8416079878807068,0.3924177885055542,0.3710853159427643,0.8654638528823853,0.39294472336769104,0.31075194478034973,0.3806813955307007,0.3655626177787781,0.8493795394897461,0.9411410093307495,0.1651798039674759,-0.2949051558971405,-0.12549889087677002,-0.32517045736312866,-0.9372908473014832,-0.67266845703125,-0.38047727942466736,-0.6346292495727539,0.3202311098575592,0.4971048831939697,0.8064359426498413,0.9395274519920349,0.2833276093006134,0.19238883256912231,0.9695658683776855,0.13627173006534576,-0.2034008800983429,0.9097149968147278,0.04151557758450508,-0.41315269470214844,0.2235257923603058,0.5996543765068054,0.7684081196784973,0.8962123990058899,0.4238252341747284,0.1310552954673767,0.9847655892372131,0.09990677237510681,-0.14232176542282104,0.9542539119720459,-0.09090228378772736,-0.28484442830085754,
h,-0.8777052760124207,-0.3022293448448181,0.37187477946281433,63.75957107543945,195.95314025878906,107.56835174560547,34.35907745361328,210.0050811767578,69.52590942382812,14.058745384216309,194.72752380371094,46.611358642578125,4.459190368652344,175.3729248046875,37.403717041015625,40.08380889892578,195.17599487304688,27.742630004882812,2.7527995109558105,181.63253784179688,10.962939262390137,-18.760801315307617,173.79534912109375,2.96236252784729,-34.16554260253906,168.16949462890625,-2.0365190505981445,48.87297058105469,174.84617614746094,26.13601303100586,5.340078353881836,160.22901916503906,10.949169158935547,-20.872102737426758,151.7317657470703,3.5354413986206055,-38.38200759887695,146.17730712890625,-0.7240399718284607,58.09326171875,154.60748291015625,31.449554443359375,16.334197998046875,149.5746612548828,46.97317123413086,17.4140682220459,154.97610473632812,74.21998596191406,27.70660972595215,159.7893829345703,89.13348388671875,63.33160400390625,135.62322998046875,40.04141616821289,28.3500919342041,133.6577606201172,45.64385986328125,24.60400390625,141.66262817382812,63.167911529541016,30.960693359375,149.3683319091797,77.28829956054688,0.0,0.0,0.0,0.5869457125663757,-0.2805302143096924,0.7594718933105469,0.5933375954627991,0.44653210043907166,0.6697459816932678,0.4087572991847992,0.824135422706604,0.3920692801475525,0.5356206297874451,-0.026119165122509003,0.8440546989440918,0.8659208416938782,0.31415069103240967,0.3892175257205963,0.8870054483413696,0.3231271803379059,0.32986366748809814,0.8985065817832947,0.3281370997428894,0.291567862033844,0.49775779247283936,0.10466185212135315,0.8609780073165894,0.9000444412231445,0.30221036076545715,0.31398868560791016,0.9185982346534729,0.297783762216568,0.2598119080066681,0.9285553097724915,0.29455456137657166,0.22588153183460236,0.44793105125427246,0.24719557166099548,0.859216034412384,0.9314050078392029,0.11225336045026779,-0.3462427854537964,-0.038847003132104874,-0.1943102777004242,-0.9801706075668335,-0.5489714741706848,-0.2567249536514282,-0.7954385876655579,0.35958802700042725,0.3634277582168579,0.8594281673431396,0.9859007596969604,0.0553937628865242,-0.15789635479450226,0.19086791574954987,-0.40785810351371765,-0.8928725123405457,-0.36751192808151245,-0.44550517201423645,-0.8163700699806213,
i,0.013832851313054562,-0.9883250594139099,-0.15173080563545227,35.876708984375,168.5251007080078,106.43235778808594,-6.995156764984131,162.2637481689453,81.29529571533203,-19.512126922607422,151.44163513183594,51.34882736206055,-22.84724235534668,143.10003662109375,29.650270462036133,2.9212496280670166,188.18121337890625,32.53468704223633,1.1958990097045898,146.1556854248047,23.076068878173828,10.66771411895752,127.13191986083984,34.76566696166992,19.356340408325195,118.77008056640625,46.953060150146484,23.553844451904297,191.7950897216797,25.161237716674805,17.076820373535156,144.2296142578125,19.246082305908203,22.382383346557617,122.8319320678711,37.36334228515625,27.946388244628906,114.39583587646484,53.283958435058594,46.36096954345703,192.35105895996094,23.619043350219727,37.71710205078125,148.87966918945312,16.862316131591797,39.028263092041016,128.02780151367188,35.1983642578125,41.904258728027344,119.76531982421875,51.780784606933594,67.44490051269531,188.22030639648438,23.87743377685547,73.15843200683594,197.57598876953125,-9.868428230285645,70.61773681640625,186.29904174804688,-25.729665756225586,65.34407043457031,169.97415161132812,-27.93359375,0.0,0.0,0.0,0.8558856248855591,0.12500043213367462,0.5018314719200134,0.3658457100391388,0.31630846858024597,0.8752747178077698,0.1420120745897293,0.3551924228668213,0.9239431619644165,0.494533896446228,0.02362773008644581,0.8688372373580933,0.04002080857753754,0.9748138189315796,0.21939978003501892,-0.39052286744117737,0.7843497395515442,-0.48196205496788025,-0.5067782402038574,0.487717866897583,-0.7108495235443115,0.3714081048965454,0.012762833386659622,0.9283820390701294,0.13391272723674774,0.9834180474281311,0.12229606509208679,-0.18593192100524902,0.7498756051063538,-0.6349141597747803,-0.2950608432292938,0.44736871123313904,-0.8442750573158264,0.22765696048736572,0.003788409987464547,0.9737340211868286,0.192795068025589,0.9695971608161926,0.1507038027048111,-0.047167420387268066,0.7501205205917358,-0.6596169471740723,-0.15339645743370056,0.4406944811344147,-0.884453535079956,0.09144841879606247,-0.044346727430820465,0.9948219060897827,-0.1610272228717804,-0.263675719499588,0.9510759711265564,0.12945160269737244,0.5745745897293091,0.8081499338150024,0.30489689111709595,0.9438230991363525,0.12742003798484802,
j,-0.6339483261108398,0.030816780403256416,0.7727611660957336,19.960262298583984,239.64244079589844,16.908220291137695,-6.394720554351807,197.154541015625,19.952167510986328,-25.641374588012695,168.86767578125,20.01337242126465,-28.062185287475586,149.24578857421875,32.68830490112305,-12.143150329589844,171.15975952148438,-17.916820526123047,-41.96196746826172,169.52894592285156,13.176036834716797,-34.42021560668945,186.21571350097656,29.08011817932129,-22.3306827545166,197.87210083007812,32.53218460083008,3.5074567794799805,159.41734313964844,-7.414156913757324,-32.59662628173828,162.40658569335938,24.632280349731445,-26.630189895629883,186.3950958251953,38.88703918457031,-14.71979808807373,200.90335083007812,40.6883544921875,20.452468872070312,153.43507385253906,6.725549697875977,-14.668289184570312,154.6602783203125,34.567291259765625,-12.940991401672363,180.09445190429688,45.65106201171875,-3.206282615661621,196.11558532714844,45.925540924072266,33.72312927246094,150.37359619140625,23.34418296813965,18.082448959350586,122.14385223388672,38.088932037353516,6.8095598220825195,109.23707580566406,47.656620025634766,-4.48480749130249,99.80221557617188,56.744606018066406,0.0,0.0,0.0,0.5261458158493042,0.8482202887535095,-0.06076877936720848,0.5625406503677368,0.82676762342453,-0.0017888953443616629,0.10308019071817398,0.8355166912078857,-0.5397094488143921,0.6130298376083374,0.738205075263977,0.2815095782279968,0.6916699409484863,0.037827953696250916,-0.7212222814559937,-0.3109462559223175,-0.6879950761795044,-0.6557249426841736,-0.7051419615745544,-0.6798780560493469,-0.2013474702835083,0.5302849411964417,0.8213196396827698,0.2103138267993927,0.7464534044265747,-0.061802711337804794,-0.6625613570213318,-0.20909202098846436,-0.8406703472137451,-0.4995538592338562,-0.6316118240356445,-0.7693773508071899,-0.09552431851625443,0.42955800890922546,0.8943784832954407,0.12476732581853867,0.7833424806594849,-0.02732727862894535,-0.6209894418716431,-0.06213740259408951,-0.9149630069732666,-0.3987249732017517,-0.5192183256149292,-0.8545161485671997,-0.014639829285442829,0.3041044771671295,0.949711263179779,0.07462617754936218,0.4408087730407715,0.7956123948097229,-0.4155583381652832,0.5743678212165833,0.657616376876831,-0.4874856472015381,0.6529836058616638,0.5454762578010559,-0.5254217386245728,
